Id,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Depth,SecError,LatError,LonError,DepError,LocCode,MagSize,MagError,MagType,MagCode,Log
600022296,2011,12,8,20,4,32.58,37.1916,57.4407,10.0,0.33,None,None,None,ISC,3.9,0.2,MS,ISC,
600221745,2011,12,8,20,59,35.67,38.098,23.5121,10.5,0.79,None,None,5.87,ISC,2.5,0.3,ML,IDC,
600096851,2011,12,8,21,52,29.55,38.6859,43.5941,8.4,0.87,None,None,6.24,ISC,3.4,0.0,MS,ISC,
600221760,2011,12,9,2,43,38.17,27.2046,53.2469,10.0,0.57,None,None,None,ISC,3.4,0.4,MS,ISC,
600022307,2011,12,9,3,23,35.88,27.1835,53.1585,22.5,0.55,None,None,3.75,ISC,4.4,0.2,MS,ISC,
600022311,2011,12,9,8,13,59.94,34.6246,23.9857,32.1,0.6,None,None,3.82,ISC,3.6,0.1,MS,ISC,
600096248,2011,12,9,8,23,40.82,34.6635,23.9581,29.8,0.81,None,None,4.67,ISC,3.4,0.2,MS,IDC,
600221773,2011,12,9,8,38,31.98,34.7778,23.9308,20.5,0.97,None,None,1.95,ISC,3.3,0.3,ML,IDC,
600022313,2011,12,9,8,46,38.16,27.2226,52.9766,10.0,0.46,None,None,None,ISC,2.6,0.3,MS,IDC,
600024261,2011,12,10,5,7,53.2,39.0482,43.4544,8.1,0.39,None,None,2.88,ISC,3.3,0.1,MS,ISC,
600058441,2011,12,10,5,15,2.81,38.8535,30.2087,5.1,0.98,None,None,7.01,ISC,3.2,0.3,MS,IDC,
600221820,2011,12,10,6,2,40.54,38.8475,30.1823,5.5,1.03,None,None,8.99,ISC,3.9,0.2,MS,IDC,
600024313,2011,12,10,12,8,41.27,34.6472,23.9144,26.6,0.66,None,None,3.94,ISC,3.3,0.1,MS,IDC,
600221846,2011,12,10,13,24,47.53,30.9026,56.9276,10.0,0.8,None,None,None,ISC,2.6,0.3,ML,IDC,
600024334,2011,12,10,16,13,52.25,32.1417,58.5191,18.0,0.64,None,None,2.97,ISC,3.9,0.2,MS,ISC,
600221909,2011,12,11,15,21,19.67,37.235,55.2125,15.0,0.57,None,None,None,ISC,3.5,0.2,ML,IDC,
600024376,2011,12,11,18,7,24.61,35.7974,23.7289,26.1,0.82,None,None,7.18,ISC,3.5,0.2,MS,IDC,
600221922,2011,12,11,20,52,29.77,38.5132,43.2464,13.3,0.85,None,None,6.45,ISC,2.3,0.2,ML,IDC,
600133821,2011,12,11,21,25,39.57,36.5334,21.7381,47.5,0.82,None,None,7.01,ISC,3.0,0.2,ML,IDC,
600221947,2011,12,12,8,13,38.14,38.3126,20.6605,12.0,0.8,None,None,5.8,ISC,2.7,0.1,ML,IDC,
602866996,2011,12,12,10,28,30.07,38.5799,43.1888,12.0,0.79,None,None,5.62,ISC,3.0,0.3,ML,IDC,
600046372,2011,12,12,11,56,56.54,38.6912,43.3906,13.0,0.73,None,None,5.12,ISC,3.1,0.3,ML,IDC,
600221998,2011,12,12,21,11,12.11,34.5204,45.2867,18.0,0.59,None,None,None,ISC,3.3,0.2,ML,IDC,
600222014,2011,12,13,3,35,6.11,-26.9162,26.7955,9.2,1.07,None,None,8.45,ISC,3.6,0.2,ML,IDC,
600222019,2011,12,13,5,1,48.69,15.2018,42.2317,2.3,2.69,None,None,18.7,ISC,3.6,0.3,ML,IDC,
600222033,2011,12,13,9,24,28.47,-34.5776,-15.8944,10.0,0.79,None,None,None,ISC,4.2,0.2,MS,ISC,
604028835,2011,12,13,14,42,57.83,27.2312,53.1945,20.0,0.83,None,None,None,ISC,3.2,0.2,MS,IDC,
600222072,2011,12,14,0,7,56.9,33.3474,47.3461,4.9,1.44,None,None,11.4,ISC,4.2,0.3,ML,IDC,
600222112,2011,12,14,14,0,53.27,24.3458,49.233,10.0,0.99,None,None,None,ISC,3.5,0.1,MS,ISC,
600222114,2011,12,14,15,56,49.37,28.0705,55.9421,10.0,0.65,None,None,None,ISC,3.2,0.2,MS,IDC,
600045444,2011,12,15,5,29,46.71,30.5075,50.3409,25.0,0.4,None,None,None,ISC,3.7,0.4,MS,ISC,
600222149,2011,12,15,7,20,17.71,34.3354,25.0971,10.7,1.68,None,None,9.92,ISC,3.5,0.7,MS,ISC,
600222150,2011,12,15,7,35,52.0,-34.7932,-15.9138,10.0,0.58,None,None,None,ISC,4.0,0.2,MS,ISC,
600059781,2011,12,16,4,42,0.27,34.88,24.8579,44.5,0.67,None,None,5.35,ISC,3.1,0.3,MS,ISC,
600222240,2011,12,16,13,48,34.99,39.521,40.6007,10.0,0.63,None,None,None,ISC,2.2,0.2,ML,IDC,
600127080,2011,12,16,21,10,46.15,30.7716,56.7509,10.0,0.46,None,None,None,ISC,3.1,0.1,MS,IDC,
600059901,2011,12,16,23,47,31.92,34.7768,23.5696,19.8,1.25,None,None,6.91,ISC,3.8,0.4,MS,ISC,
600129836,2011,12,17,5,29,0.08,38.8224,43.5336,7.7,0.89,None,None,6.46,ISC,2.6,0.1,MS,IDC,
600222336,2011,12,17,22,39,11.37,35.1422,26.2998,22.9,0.76,None,None,4.95,ISC,3.3,0.2,ML,IDC,
600058478,2011,12,17,23,20,15.65,39.3504,16.1403,6.5,1.05,None,None,8.61,ISC,3.0,0.5,ML,IDC,
600058489,2011,12,18,15,1,4.91,36.1794,12.776,24.9,0.99,None,None,7.4,ISC,4.7,None,MW,GCMT,
600089762,2011,12,18,18,7,6.33,-28.5159,20.4915,4.8,1.12,None,None,7.51,ISC,4.3,None,MW,NEIC,
600222392,2011,12,18,20,22,0.1,14.808,54.6896,10.0,0.78,None,None,None,ISC,3.2,0.1,MS,ISC,
600058647,2011,12,19,1,52,54.42,29.975,59.4934,0.0,1.94,None,None,13.4,ISC,4.3,0.4,MS,ISC,
600190157,2011,12,20,1,54,43.69,-31.7471,57.2862,10.0,0.59,None,None,None,ISC,3.2,0.4,MS,ISC,
600084177,2011,12,20,4,46,31.92,27.753,57.5837,10.0,0.37,None,None,None,ISC,3.4,0.4,MS,ISC,
600212118,2011,12,20,4,47,55.18,38.3444,22.0519,8.3,0.7,None,None,3.8,ISC,2.9,0.1,ML,IDC,
600212194,2011,12,21,14,2,19.79,36.3098,30.4815,29.7,1.02,None,None,9.79,ISC,3.7,0.2,ML,IDC,
600091027,2011,12,21,17,7,3.88,38.7056,43.2318,15.7,0.78,None,None,5.3,ISC,3.1,0.0,MS,ISC,
600212318,2011,12,23,14,14,47.88,38.09,22.1419,51.3,0.69,None,None,4.19,ISC,3.2,0.3,ML,IDC,
600212372,2011,12,24,12,38,1.01,14.4642,56.4139,19.0,0.94,None,None,None,ISC,3.7,0.2,MS,ISC,
600212373,2011,12,24,12,42,48.61,14.4714,56.5225,19.0,1.07,None,None,None,ISC,3.5,0.2,MS,IDC,
600096406,2011,12,24,20,17,51.88,39.9202,16.02,4.2,0.73,None,None,4.76,ISC,3.0,0.2,ML,IDC,
600096878,2011,12,25,5,35,35.21,32.5423,47.7409,32.1,0.55,None,None,3.66,ISC,3.8,0.4,MS,ISC,
600212427,2011,12,25,10,33,54.73,34.7104,24.5356,26.5,1.01,None,None,7.24,ISC,4.1,0.2,ML,IDC,
600097818,2011,12,25,10,48,20.48,13.5502,40.9781,10.0,0.53,None,None,None,ISC,3.8,0.1,MS,ISC,
600096965,2011,12,26,1,49,14.09,37.7038,57.6026,11.4,0.92,None,None,6.33,ISC,3.7,0.3,MS,ISC,
600212461,2011,12,26,2,35,3.82,37.561,57.5395,9.4,1.0,None,None,8.1,ISC,3.2,0.2,MS,IDC,
600212462,2011,12,26,3,25,41.87,37.6651,57.6192,13.4,0.84,None,None,6.06,ISC,3.7,0.1,ML,IDC,
600212465,2011,12,26,4,12,0.46,37.6972,57.5995,3.1,1.51,None,None,12.1,ISC,3.4,0.2,ML,IDC,
600096966,2011,12,26,4,33,54.66,31.3913,-7.3194,10.0,0.79,None,None,None,ISC,3.9,0.4,ML,IDC,
600212511,2011,12,26,16,1,50.86,-2.3383,28.7923,12.0,0.83,None,None,None,ISC,3.6,0.2,MS,IDC,
600099422,2011,12,26,16,24,3.3,9.1929,58.1856,10.0,0.47,None,None,None,ISC,4.9,None,MW,GCMT,
600212515,2011,12,26,17,1,26.01,23.5775,32.6146,2.3,1.49,None,None,12.6,ISC,3.7,0.2,MS,IDC,
600212524,2011,12,26,18,52,39.35,9.5084,57.9083,17.0,2.28,None,None,None,ISC,3.4,0.5,MS,ISC,
600097931,2011,12,26,20,18,9.5,27.7936,52.1004,26.0,0.41,None,None,None,ISC,3.9,0.2,MS,ISC,
600097939,2011,12,27,1,7,45.35,39.5772,16.9348,17.3,0.96,None,None,7.1,ISC,3.2,0.1,MS,IDC,
600099430,2011,12,27,5,59,19.17,37.9709,27.1835,8.4,0.88,None,None,6.18,ISC,3.3,0.2,MS,ISC,
600212578,2011,12,27,7,26,23.81,36.2995,59.1058,10.0,0.55,None,None,None,ISC,3.1,0.8,ML,IDC,
600099432,2011,12,27,7,51,47.81,37.9705,27.2046,8.7,0.88,None,None,6.23,ISC,3.4,0.0,MS,ISC,
600212585,2011,12,27,10,25,17.83,-26.9177,26.777,8.0,1.11,None,None,8.43,ISC,3.7,0.3,ML,IDC,
600212603,2011,12,27,16,47,22.58,38.667,43.2385,13.4,0.79,None,None,5.54,ISC,2.4,0.3,ML,IDC,
600116999,2011,12,27,19,14,32.74,34.2283,23.812,35.1,1.09,None,None,7.74,ISC,3.6,0.2,MS,IDC,
600117000,2011,12,27,19,18,53.43,38.9237,43.6815,7.4,0.81,None,None,5.31,ISC,3.9,0.2,MS,ISC,
600121472,2011,12,27,22,18,1.17,38.938,43.6232,2.5,1.03,None,None,7.76,ISC,3.3,0.2,MS,ISC,
600194802,2011,12,27,23,2,18.59,13.5779,57.5391,10.0,0.69,None,None,None,ISC,3.6,0.2,MS,ISC,
600196502,2011,12,28,3,22,7.1,-26.8957,26.8854,17.4,1.37,None,None,9.01,ISC,4.0,0.3,ML,IDC,
600212639,2011,12,28,10,23,47.11,27.9186,56.1778,10.0,0.47,None,None,None,ISC,3.6,0.3,ML,IDC,
600212644,2011,12,28,11,21,42.98,38.994,43.6439,0.5,1.18,None,None,9.11,ISC,3.5,0.2,MS,ISC,
600212645,2011,12,28,12,3,28.43,38.0247,42.6204,0.6,1.16,None,None,10.0,ISC,3.1,0.6,ML,IDC,
600212656,2011,12,28,16,45,15.69,14.3508,56.5072,19.0,0.92,None,None,None,ISC,3.2,0.2,MS,ISC,
600212669,2011,12,28,18,48,24.03,-0.2429,-15.8435,10.0,0.73,None,None,None,ISC,3.7,0.2,MS,ISC,
600212674,2011,12,28,21,1,37.69,36.4186,28.797,13.6,0.91,None,None,6.47,ISC,3.2,0.1,MS,IDC,
600129954,2011,12,29,15,19,36.72,38.3397,22.0342,10.6,0.55,None,None,3.36,ISC,3.4,0.3,MS,ISC,
600212753,2011,12,30,0,19,30.61,38.0063,42.6334,4.0,0.85,None,None,6.79,ISC,3.0,0.2,MS,IDC,
600127101,2011,12,30,0,35,47.79,38.6772,43.6589,8.5,0.59,None,None,3.93,ISC,3.1,0.0,MS,ISC,
600202624,2011,12,30,7,58,56.5,13.4949,57.5375,10.0,0.72,None,None,None,ISC,3.2,0.1,MS,ISC,
600130071,2011,12,31,9,13,14.38,38.1207,44.5341,0.4,0.87,None,None,6.24,ISC,3.4,0.1,MS,ISC,
600212862,2011,12,31,18,10,0.53,38.8511,43.4501,0.7,1.09,None,None,8.98,ISC,2.7,0.2,MS,IDC,
600732851,2012,1,1,20,8,58.46,-2.7132,35.9359,10.0,1.18,None,None,None,ISC,3.5,0.2,MS,IDC,
600732911,2012,1,2,22,54,13.62,34.6799,28.5002,31.0,0.83,None,None,None,ISC,3.2,0.1,ML,IDC,
600732920,2012,1,3,0,56,30.17,38.2095,47.7955,10.4,1.04,None,None,8.6,ISC,3.0,0.3,ML,IDC,
600732925,2012,1,3,3,56,40.79,38.27,47.871,3.7,1.3,None,None,10.3,ISC,3.1,0.2,MS,IDC,
600733000,2012,1,4,3,8,19.69,37.9538,21.6836,20.3,0.73,None,None,1.89,ISC,3.9,0.2,MS,IDC,
600733001,2012,1,4,3,9,11.55,31.8264,50.4048,10.0,0.9,None,None,None,ISC,3.5,0.1,ML,IDC,
600733039,2012,1,4,15,27,52.87,-39.3357,-15.5531,10.0,1.14,None,None,None,ISC,3.8,0.1,MS,ISC,
600138495,2012,1,5,7,56,36.27,34.7273,25.5153,37.4,0.52,None,None,1.35,ISC,3.4,0.2,MS,ISC,
600299601,2012,1,5,8,47,17.11,36.3309,23.2486,9.3,0.96,None,None,7.24,ISC,3.1,0.2,MS,IDC,
600138506,2012,1,5,16,53,38.62,27.8405,52.077,26.0,0.27,None,None,None,ISC,3.6,0.3,MS,ISC,
600299603,2012,1,5,17,49,10.21,27.804,52.0594,26.0,0.48,None,None,None,ISC,3.7,0.1,ML,IDC,
604758713,2012,1,5,20,25,49.57,38.9856,22.2627,16.1,0.65,None,None,4.12,ISC,3.1,0.1,MS,IDC,
600140517,2012,1,6,0,16,50.48,38.7464,43.621,5.4,0.55,None,None,3.62,ISC,3.4,0.2,MS,ISC,
600140518,2012,1,6,0,38,48.39,-14.1219,-14.1773,10.0,0.36,None,None,None,ISC,5.0,None,MW,GCMT,
600140519,2012,1,6,2,6,53.08,37.9804,42.5999,4.9,0.72,None,None,5.08,ISC,3.3,0.1,MS,ISC,
600299608,2012,1,6,13,16,18.91,27.8133,53.0017,14.0,0.54,None,None,None,ISC,3.5,0.0,MS,ISC,
600141845,2012,1,6,20,35,12.35,36.1953,29.0305,43.5,0.66,None,None,7.25,ISC,3.9,0.1,ML,IDC,
600733211,2012,1,7,15,12,23.51,36.8636,55.4211,6.9,1.08,None,None,8.02,ISC,3.0,0.2,MS,IDC,
600142511,2012,1,7,22,31,29.28,35.8693,27.2884,17.6,0.91,None,None,5.77,ISC,2.8,0.1,MS,IDC,
600142512,2012,1,7,23,0,10.68,38.5646,21.6826,12.8,0.67,None,None,4.21,ISC,3.8,0.1,ML,IDC,
600142513,2012,1,7,23,25,34.38,27.9608,52.6336,15.0,0.35,None,None,None,ISC,3.4,0.1,MS,ISC,
600299616,2012,1,8,3,33,3.1,36.6994,22.9764,17.7,0.73,None,None,3.94,ISC,3.0,0.2,MS,IDC,
600733246,2012,1,8,4,42,55.55,36.1738,8.0699,10.0,0.85,None,None,None,ISC,4.4,0.3,ML,IDC,
600260863,2012,1,8,4,48,29.65,35.8107,27.2736,28.6,0.71,None,None,5.62,ISC,3.3,0.0,MS,IDC,
600733271,2012,1,8,12,56,4.42,22.387,-12.1857,10.0,1.29,None,None,None,ISC,3.6,0.2,ML,IDC,
601079860,2012,1,9,9,39,27.39,36.3981,25.3959,3.8,0.65,None,None,3.67,ISC,2.9,0.1,MS,IDC,
600714455,2012,1,9,12,45,47.98,36.4603,8.1569,5.4,1.15,None,None,8.52,ISC,3.4,0.0,MS,ISC,
600144296,2012,1,9,19,53,36.61,27.1355,55.6898,11.2,0.53,None,None,3.05,ISC,4.9,None,MW,GCMT,
600733388,2012,1,10,0,41,29.77,28.3402,56.1508,16.4,1.28,None,None,10.2,ISC,3.4,0.2,MS,IDC,
600733403,2012,1,10,6,25,33.37,34.025,25.2471,23.1,1.28,None,None,10.8,ISC,3.3,0.1,MS,IDC,
600249981,2012,1,10,8,32,40.96,38.5355,30.9825,5.8,0.99,None,None,7.61,ISC,2.8,0.3,MS,IDC,
600190179,2012,1,10,9,38,6.76,35.4083,31.4987,45.0,0.87,None,None,None,ISC,3.4,0.1,ML,IDC,
600699158,2012,1,10,11,1,22.32,-21.4694,32.9928,15.0,0.44,None,None,None,ISC,2.9,0.3,MS,IDC,
600190181,2012,1,10,11,45,5.14,38.7877,43.5373,13.1,0.78,None,None,5.33,ISC,3.0,0.1,MS,IDC,
600272742,2012,1,10,21,55,49.47,39.4001,35.3045,7.6,0.95,None,None,7.32,ISC,4.3,0.2,MS,IDC,
600733453,2012,1,10,22,55,23.14,36.0609,27.2705,13.9,0.98,None,None,8.19,ISC,2.3,0.3,ML,IDC,
600733468,2012,1,11,3,44,8.72,39.1464,29.0841,6.0,1.07,None,None,9.57,ISC,3.2,0.2,ML,IDC,
600186828,2012,1,11,6,6,28.01,28.6452,54.1831,24.0,0.36,None,None,None,ISC,3.5,0.2,MS,ISC,
600190198,2012,1,11,9,33,44.62,38.5096,43.7751,10.0,0.48,None,None,None,ISC,3.3,0.2,MS,IDC,
600190205,2012,1,11,17,8,0.79,36.3533,52.7873,15.6,0.42,None,None,2.62,ISC,5.0,None,MW,GCMT,
600190216,2012,1,12,0,26,32.55,36.1135,31.1176,61.1,0.53,None,None,5.0,ISC,3.3,0.1,MS,IDC,
600195620,2012,1,12,1,9,9.91,35.2496,27.8182,15.6,1.15,None,None,8.1,ISC,3.2,0.2,MS,IDC,
600733589,2012,1,12,16,32,46.14,22.4658,-11.7407,10.0,1.85,None,None,None,ISC,3.5,0.4,ML,IDC,
600733594,2012,1,12,19,25,3.43,39.1213,41.5483,8.5,1.02,None,None,8.42,ISC,3.0,0.2,MS,IDC,
600192153,2012,1,13,3,49,32.32,35.3649,-4.1115,14.4,0.92,None,None,7.49,ISC,3.6,0.2,ML,IDC,
600192674,2012,1,13,12,35,35.49,35.719,49.0035,8.0,0.39,None,None,None,ISC,3.4,0.0,MS,ISC,
600733641,2012,1,13,14,10,20.93,39.9705,42.392,5.9,0.92,None,None,7.15,ISC,2.3,0.2,MS,IDC,
600299634,2012,1,14,6,4,14.25,34.1845,25.112,5.9,1.42,None,None,9.52,ISC,3.1,0.2,MS,IDC,
600733691,2012,1,14,11,24,59.3,-8.5519,33.0425,10.0,0.69,None,None,None,ISC,3.1,0.5,MS,ISC,
600194844,2012,1,14,20,15,19.26,27.9102,54.0351,22.4,0.99,None,None,7.49,ISC,2.9,0.0,MS,IDC,
600291728,2012,1,15,11,8,33.28,-7.4288,37.4282,10.0,0.72,None,None,None,ISC,3.1,0.5,MS,ISC,
600194863,2012,1,15,13,45,41.85,35.3759,-0.7037,23.7,1.03,None,None,7.92,ISC,4.6,0.3,ML,IDC,
600733765,2012,1,15,14,0,13.6,-0.0584,-18.0357,23.0,1.39,None,None,None,ISC,4.6,0.1,ML,IDC,
600195351,2012,1,15,19,6,45.85,-15.7278,-13.1584,10.0,0.4,None,None,None,ISC,5.1,None,MW,GCMT,
600733727,2012,1,15,19,11,25.91,-15.6624,-13.2515,10.0,0.58,None,None,None,ISC,4.2,0.2,MS,IDC,
600733772,2012,1,15,19,22,0.95,12.1684,45.7746,10.0,0.7,None,None,None,ISC,3.2,0.2,MS,IDC,
600299646,2012,1,15,21,55,12.23,-1.131,-13.8162,13.0,0.64,None,None,None,ISC,3.6,0.1,MS,ISC,
600733812,2012,1,16,10,7,50.93,37.923,44.852,2.3,1.11,None,None,8.67,ISC,3.0,0.0,MS,IDC,
600733820,2012,1,16,14,30,2.74,35.5065,27.83,11.6,1.18,None,None,8.58,ISC,2.6,0.2,ML,IDC,
600196531,2012,1,16,15,6,34.15,37.6658,48.8,10.0,0.64,None,None,None,ISC,3.3,0.2,MS,IDC,
600733826,2012,1,16,16,41,43.04,16.9464,59.8481,10.0,0.94,None,None,None,ISC,3.3,0.2,MS,IDC,
600202650,2012,1,16,17,53,12.29,-2.1409,-12.6943,10.0,0.36,None,None,None,ISC,5.1,None,MW,GCMT,
600202655,2012,1,17,14,1,3.68,34.6091,33.1276,12.2,0.99,None,None,7.41,ISC,3.4,0.2,ML,IDC,
600212960,2012,1,18,19,49,23.67,38.9515,22.4759,12.4,0.93,None,None,7.3,ISC,3.7,0.2,MS,IDC,
600734071,2012,1,19,11,0,55.43,38.7249,43.0911,8.3,0.96,None,None,7.66,ISC,3.0,0.2,ML,IDC,
600212980,2012,1,19,12,35,51.82,36.359,58.961,15.1,0.32,None,None,1.79,ISC,5.3,None,MW,GCMT,
600734098,2012,1,19,17,4,46.64,28.456,53.7555,24.0,0.71,None,None,None,ISC,3.3,0.1,ML,IDC,
600332224,2012,1,19,17,42,25.77,36.3411,58.9506,14.9,0.58,None,None,3.63,ISC,3.5,0.3,MS,IDC,
600332225,2012,1,19,19,17,15.13,36.3351,58.9126,10.0,0.67,None,None,None,ISC,3.2,0.2,MS,IDC,
600734113,2012,1,19,19,45,58.92,-2.4401,-11.805,10.0,0.93,None,None,None,ISC,3.5,0.1,MS,ISC,
600734132,2012,1,20,0,58,28.57,27.9132,54.1207,23.0,0.68,None,None,None,ISC,3.0,0.3,ML,IDC,
600230464,2012,1,20,1,36,21.09,36.1001,28.509,17.4,0.86,None,None,5.98,ISC,3.6,0.1,ML,IDC,
600734136,2012,1,20,3,14,39.28,36.1676,28.471,13.1,1.05,None,None,8.03,ISC,3.2,0.2,ML,IDC,
600734155,2012,1,20,9,25,31.9,-9.7084,34.7369,10.0,1.35,None,None,None,ISC,3.0,0.1,MS,IDC,
600216554,2012,1,20,9,57,39.39,38.7268,43.4791,19.4,0.49,None,None,1.65,ISC,3.9,0.1,MS,ISC,
600734165,2012,1,20,11,19,41.78,13.044,51.1523,16.0,0.82,None,None,None,ISC,3.3,0.2,MS,ISC,
602868896,2012,1,21,0,45,1.8,39.9188,41.7004,12.2,0.73,None,None,5.02,ISC,3.1,0.4,MS,ISC,
600734210,2012,1,21,1,55,2.19,38.3794,21.8569,9.1,0.72,None,None,4.34,ISC,2.7,0.3,ML,IDC,
600734253,2012,1,21,19,24,53.19,38.3577,22.0784,8.5,0.72,None,None,3.65,ISC,2.8,0.1,ML,IDC,
600229449,2012,1,21,22,48,20.7,34.6001,26.7809,12.0,0.85,None,None,5.23,ISC,4.6,0.2,MS,IDC,
600734278,2012,1,22,3,22,20.39,29.0045,51.694,17.0,0.53,None,None,None,ISC,3.0,0.0,MS,IDC,
600734280,2012,1,22,4,28,35.64,39.0934,21.9508,13.7,0.82,None,None,5.94,ISC,3.1,0.2,ML,IDC,
600230766,2012,1,22,8,52,36.38,28.0645,59.2589,10.0,0.61,None,None,None,ISC,3.6,0.3,ML,IDC,
600240226,2012,1,22,11,25,25.66,38.6334,44.147,3.7,1.02,None,None,7.34,ISC,3.4,0.2,MS,IDC,
600734307,2012,1,22,12,58,49.72,35.5151,26.9926,33.0,0.77,None,None,4.81,ISC,2.4,0.2,MS,IDC,
600734311,2012,1,22,14,41,4.96,26.902,54.764,13.2,1.22,None,None,8.28,ISC,3.5,0.1,MS,IDC,
600229620,2012,1,22,21,3,37.36,3.7342,36.1039,19.4,0.79,None,None,3.27,ISC,5.1,None,MW,GCMT,
600734380,2012,1,23,14,2,25.61,35.4173,27.8373,9.1,1.45,None,None,9.37,ISC,2.4,0.1,MS,IDC,
600260911,2012,1,23,18,23,48.15,36.107,28.5445,11.6,1.01,None,None,7.61,ISC,3.4,0.1,ML,IDC,
600243796,2012,1,23,19,11,55.57,35.2893,7.2659,10.0,0.63,None,None,None,ISC,3.9,0.4,ML,IDC,
600243801,2012,1,23,23,15,59.15,29.1852,-10.1295,10.0,1.06,None,None,None,ISC,4.4,0.2,ML,IDC,
600734412,2012,1,24,4,30,49.06,28.4645,53.026,16.0,1.43,None,None,None,ISC,3.1,0.3,ML,IDC,
600734415,2012,1,24,4,51,56.62,38.6657,44.1009,4.2,1.1,None,None,9.28,ISC,2.4,0.2,MS,IDC,
600299689,2012,1,24,21,40,27.83,36.7717,21.6845,18.6,0.64,None,None,2.2,ISC,3.2,0.6,MS,ISC,
600734485,2012,1,25,2,40,49.37,36.695,27.9399,14.2,0.86,None,None,6.49,ISC,3.0,0.3,ML,IDC,
600734509,2012,1,25,9,0,36.47,-30.9113,59.3739,10.0,0.44,None,None,None,ISC,5.0,None,MW,GCMT,
600734516,2012,1,25,10,22,9.31,-0.721,-12.9931,10.0,0.74,None,None,None,ISC,3.5,0.1,MS,ISC,
600734519,2012,1,25,11,14,7.55,28.9845,51.1162,16.0,0.88,None,None,None,ISC,2.8,0.2,MS,IDC,
600734528,2012,1,25,13,5,9.17,34.5008,23.5599,31.3,1.6,None,None,10.2,ISC,3.7,0.1,ML,IDC,
600299692,2012,1,25,13,34,32.7,36.8072,21.7156,17.9,0.73,None,None,3.53,ISC,3.0,0.0,MS,ISC,
600734539,2012,1,25,16,18,26.47,28.8571,51.0473,16.0,0.75,None,None,None,ISC,3.4,0.1,ML,IDC,
600734548,2012,1,25,17,59,41.8,27.9466,52.2397,10.0,0.74,None,None,None,ISC,3.5,0.0,ML,IDC,
600299693,2012,1,25,20,8,7.48,28.0688,52.3539,15.0,0.47,None,None,None,ISC,3.6,0.1,ML,IDC,
600661343,2012,1,26,1,53,32.63,-7.6003,30.3297,18.0,0.56,None,None,None,ISC,2.7,0.4,MS,IDC,
600259068,2012,1,26,4,24,59.7,36.0468,25.0538,21.9,0.33,None,None,2.9,ISC,5.2,None,MW,GCMT,
600734587,2012,1,26,4,38,1.62,36.0835,25.0503,8.9,1.01,None,None,7.37,ISC,3.8,0.2,ML,IDC,
600270611,2012,1,26,4,59,46.17,36.0724,25.0231,16.6,0.94,None,None,6.62,ISC,3.4,0.2,MS,IDC,
600734590,2012,1,26,5,9,8.05,36.0254,25.0526,22.2,0.78,None,None,7.16,ISC,3.2,0.1,ML,IDC,
600260972,2012,1,26,5,57,57.56,36.0792,25.0071,14.6,0.68,None,None,4.73,ISC,3.2,0.1,MS,IDC,
600259071,2012,1,26,6,18,59.97,36.0276,25.0478,24.2,0.86,None,None,6.67,ISC,3.4,0.2,MS,ISC,
600270614,2012,1,26,6,27,27.5,34.4795,26.5792,22.0,0.74,None,None,5.82,ISC,2.7,0.2,MS,IDC,
600734596,2012,1,26,7,52,44.65,36.0832,24.9849,10.6,1.02,None,None,7.59,ISC,3.2,0.1,MS,IDC,
600734600,2012,1,26,9,24,30.64,36.058,25.044,22.0,0.72,None,None,5.21,ISC,3.0,0.3,ML,IDC,
601080339,2012,1,26,14,14,57.89,36.044,25.053,18.2,1.0,None,None,3.87,ISC,2.8,0.3,ML,IDC,
600734647,2012,1,27,0,52,46.87,28.9167,51.2517,17.0,0.58,None,None,None,ISC,3.5,0.5,MS,IDC,
600262727,2012,1,27,1,33,24.31,36.0558,25.0866,18.5,0.55,None,None,2.18,ISC,5.4,None,MW,GCMT,
600268280,2012,1,27,1,40,59.4,38.9604,21.8635,9.9,0.68,None,None,4.51,ISC,3.7,0.1,ML,IDC,
600734649,2012,1,27,1,59,10.33,36.0327,25.0219,15.9,0.96,None,None,7.31,ISC,2.8,0.3,ML,IDC,
600734650,2012,1,27,2,26,3.23,36.0404,25.0832,4.4,1.13,None,None,9.19,ISC,2.5,0.3,ML,IDC,
600734666,2012,1,27,8,18,44.48,36.0496,25.1142,24.8,0.95,None,None,8.83,ISC,3.1,0.3,ML,IDC,
600734670,2012,1,27,9,24,7.31,36.0384,25.0871,21.7,0.67,None,None,3.84,ISC,3.2,0.1,ML,IDC,
600734675,2012,1,27,10,34,40.44,36.0456,25.0231,24.7,0.96,None,None,8.25,ISC,3.2,0.3,ML,IDC,
600734681,2012,1,27,11,30,39.14,36.0567,25.0085,12.9,1.0,None,None,8.14,ISC,3.1,0.3,ML,IDC,
600734684,2012,1,27,12,12,24.55,36.0377,24.9876,18.3,0.95,None,None,3.54,ISC,3.1,0.2,ML,IDC,
600734686,2012,1,27,12,15,26.75,36.0323,25.0032,25.1,0.98,None,None,9.13,ISC,3.2,0.2,MS,IDC,
600266379,2012,1,27,12,52,22.85,34.28,49.9571,12.1,1.02,None,None,7.75,ISC,3.0,0.1,MS,ISC,
600266386,2012,1,27,16,7,57.01,27.2409,58.9976,10.0,0.85,None,None,None,ISC,3.1,0.2,MS,IDC,
